0.000000,-0.037728,-0.039238,-0.127421,-0.052224
0.010000,-0.018611,0.005660,-0.046188,-0.048820
0.020000,-0.012686,-0.022119,-0.062167,-0.085214
0.030000,-0.030397,-0.003325,-0.035653,-0.058065
0.040000,-0.019929,-0.022483,-0.054295,-0.081365
0.050000,-0.031186,-0.009520,-0.040681,-0.063173
0.060000,-0.022333,-0.021114,-0.051809,-0.079106
0.070000,-0.031418,-0.013570,-0.045439,-0.066531
0.080000,-0.023405,-0.019559,-0.049006,-0.077217
0.090000,-0.030713,-0.016841,-0.048914,-0.070435
0.100000,-0.024386,-0.018120,-0.045870,-0.073978
0.110000,-0.030096,-0.018769,-0.052030,-0.073065
0.120000,-0.026490,-0.016078,-0.044004,-0.058617
0.130000,-0.029716,-0.021499,-0.053684,-0.073264
0.140000,-0.026858,-0.015781,-0.042551,-0.073304
0.150000,-0.029663,-0.022969,-0.054643,-0.074850
0.160000,-0.027843,-0.014800,-0.041734,-0.071874
0.170000,-0.029676,-0.023813,-0.057440,-0.076734
0.180000,-0.028460,-0.013180,-0.039934,-0.071113
0.190000,-0.029110,-0.024593,-0.057439,-0.077705
0.200000,-0.028070,-0.013752,-0.039414,-0.070268
0.210000,-0.028831,-0.024943,-0.057806,-0.079338
0.220000,-0.028636,-0.013198,-0.040095,-0.069163
0.230000,-0.028317,-0.025670,-0.059222,-0.079364
0.240000,-0.029401,-0.013232,-0.038959,-0.068582
0.250000,-0.028544,-0.025265,-0.057381,-0.079220
0.260000,-0.029207,-0.013059,-0.039490,-0.067857
0.270000,-0.028407,-0.025641,-0.057097,-0.079797
0.280000,-0.030240,-0.012811,-0.039255,-0.068020
0.290000,-0.028404,-0.024865,-0.056879,-0.079885
0.300000,-0.029938,-0.012977,-0.041386,-0.068017
0.310000,-0.027463,-0.025236,-0.056092,-0.079811
0.320000,-0.029250,-0.013648,-0.041287,-0.068462
0.330000,-0.027771,-0.023950,-0.056063,-0.079038
0.340000,-0.029882,-0.014565,-0.042036,-0.068615
