0.000000,-0.017495,-0.022931,-0.107489,-0.050110
0.010000,-0.030867,-0.011920,-0.046704,-0.031945
0.020000,0.011764,0.001582,-0.044658,-0.084584
0.030000,-0.037324,-0.012305,-0.034190,-0.044235
0.040000,-0.000737,-0.004520,-0.041081,-0.079755
0.050000,-0.034761,-0.014416,-0.038343,-0.051516
0.060000,-0.007209,-0.008472,-0.040676,-0.077001
0.070000,-0.031225,-0.015111,-0.041177,-0.057512
0.080000,-0.012968,-0.010026,-0.039345,-0.072716
0.090000,-0.028376,-0.014905,-0.043589,-0.062676
0.100000,-0.018368,-0.011157,-0.038414,-0.069530
0.110000,-0.026803,-0.015381,-0.045017,-0.067418
0.120000,-0.021689,-0.012288,-0.037767,-0.066469
0.130000,-0.023775,-0.014955,-0.047083,-0.070483
0.140000,-0.024740,-0.013299,-0.036883,-0.065235
0.150000,-0.020726,-0.014644,-0.046613,-0.072206
0.160000,-0.026857,-0.013896,-0.037640,-0.062794
0.170000,-0.019449,-0.014402,-0.047722,-0.074656
0.180000,-0.028592,-0.015032,-0.036709,-0.061866
0.190000,-0.017929,-0.015205,-0.048185,-0.076346
0.200000,-0.029908,-0.016148,-0.037571,-0.061936
0.210000,-0.018013,-0.014819,-0.049178,-0.077742
0.220000,-0.031909,-0.015886,-0.037066,-0.059564
0.230000,-0.016908,-0.015047,-0.048642,-0.077933
0.240000,-0.031608,-0.015992,-0.037007,-0.060093
0.250000,-0.016640,-0.015252,-0.049221,-0.079184
0.260000,-0.032072,-0.016421,-0.038393,-0.060306
0.270000,-0.016916,-0.014570,-0.049130,-0.078886
0.280000,-0.032953,-0.016112,-0.037645,-0.060078
0.290000,-0.016535,-0.014844,-0.048798,-0.078363
0.300000,-0.032283,-0.016777,-0.039233,-0.060960
0.310000,-0.017828,-0.014263,-0.047320,-0.077770
0.320000,-0.032862,-0.017279,-0.040000,-0.060694
0.330000,-0.018022,-0.014439,-0.047485,-0.077883
0.340000,-0.031380,-0.016506,-0.040224,-0.061024
0.350000,-0.017611,-0.014526,-0.046013,-0.076858
0.360000,-0.031037,-0.017025,-0.040071,-0.062959
0.370000,-0.017713,-0.014685,-0.046087,-0.076246
0.380000,-0.030541,-0.017174,-0.040973,-0.063612
0.390000,-0.018556,-0.014869,-0.046141,-0.076465
0.400000,-0.030000,-0.017300,-0.041287,-0.063836
0.410000,-0.019434,-0.014471,-0.044900,-0.074640
0.420000,-0.028527,-0.016727,-0.041826,-0.064042
0.430000,-0.020215,-0.014386,-0.044379,-0.073445
0.440000,-0.028661,-0.015880,-0.040818,-0.064894
0.450000,-0.021088,-0.013936,-0.044311,-0.072899
0.460000,-0.028113,-0.016868,-0.042138,-0.065772
0.470000,-0.021348,-0.014294,-0.044313,-0.072036
0.480000,-0.027806,-0.016230,-0.042783,-0.066316
0.490000,-0.022300,-0.014872,-0.042800,-0.070870
0.500000,-0.026291,-0.015709,-0.043842,-0.068023
0.510000,-0.023396,-0.015339,-0.042450,-0.070510
0.520000,-0.026478,-0.016199,-0.043865,-0.068703
0.530000,-0.024193,-0.014916,-0.042716,-0.069552
0.540000,-0.025422,-0.016560,-0.043346,-0.069296
0.550000,-0.023959,-0.014913,-0.042850,-0.069286
0.560000,-0.024979,-0.016245,-0.043854,-0.070177
0.570000,-0.024997,-0.015205,-0.041780,-0.068170
0.580000,-0.024632,-0.015675,-0.044203,-0.070585
0.590000,-0.025335,-0.015412,-0.041465,-0.068088
0.600000,-0.024003,-0.016090,-0.045089,-0.070378
0.610000,-0.025311,-0.015659,-0.041896,-0.067642
0.620000,-0.023697,-0.016469,-0.045010,-0.070792
0.630000,-0.025603,-0.015637,-0.041061,-0.066355
0.640000,-0.023420,-0.015572,-0.043926,-0.071028
0.650000,-0.026166,-0.016130,-0.041414,-0.066748
0.660000,-0.022912,-0.016043,-0.045126,-0.071894
0.670000,-0.026320,-0.015718,-0.041270,-0.067194
0.680000,-0.022770,-0.015796,-0.044638,-0.071802
0.690000,-0.026449,-0.015942,-0.040500,-0.067276
0.700000,-0.022654,-0.014991,-0.044095,-0.071427
0.710000,-0.026854,-0.015742,-0.040991,-0.066398
0.720000,-0.022300,-0.015773,-0.045164,-0.071893
0.730000,-0.027159,-0.015661,-0.041273,-0.065999
0.740000,-0.022042,-0.015538,-0.045200,-0.072229
0.750000,-0.026165,-0.015268,-0.041258,-0.066024
0.760000,-0.021416,-0.015275,-0.044592,-0.071883
0.770000,-0.026402,-0.015806,-0.040904,-0.066349
0.780000,-0.021826,-0.014800,-0.044282,-0.072484
0.790000,-0.026932,-0.015918,-0.042099,-0.067052
0.800000,-0.022586,-0.015007,-0.045334,-0.073052
0.810000,-0.027154,-0.015430,-0.041793,-0.066275
0.820000,-0.021803,-0.015740,-0.044678,-0.072193
0.830000,-0.027216,-0.015695,-0.041783,-0.065853
0.840000,-0.022077,-0.014899,-0.044670,-0.071626
0.850000,-0.026950,-0.016133,-0.042108,-0.066988
0.860000,-0.022335,-0.015123,-0.044066,-0.070904
0.870000,-0.027000,-0.016534,-0.042351,-0.067039
0.880000,-0.021712,-0.015684,-0.044446,-0.071745
0.890000,-0.026312,-0.015431,-0.042633,-0.066928
0.900000,-0.022648,-0.014841,-0.044186,-0.071211
0.910000,-0.026069,-0.015870,-0.042269,-0.067123
0.920000,-0.022579,-0.015063,-0.043286,-0.071014
0.930000,-0.026411,-0.015971,-0.042465,-0.067321
0.940000,-0.022302,-0.015885,-0.045221,-0.072023
0.950000,-0.025722,-0.014945,-0.041987,-0.068578
0.960000,-0.022933,-0.015272,-0.044108,-0.070890
0.970000,-0.025750,-0.015490,-0.042079,-0.068083
0.980000,-0.023533,-0.015698,-0.043104,-0.070400
0.990000,-0.025507,-0.016325,-0.042975,-0.067627
1.000000,-0.012588,0.004363,-0.023889,0.031596
1.010000,0.049497,1.234814,0.313184,1.044502
1.020000,0.332443,1.746890,0.452155,0.838682
1.030000,0.473331,1.360519,0.483827,0.463245
1.040000,0.499638,1.260321,0.553509,0.469617
1.050000,0.525721,1.113232,0.564034,0.310538
1.060000,0.518230,1.127078,0.616975,0.383109
1.070000,0.534960,1.048375,0.623182,0.275803
1.080000,0.524684,1.082876,0.668166,0.350842
1.090000,0.538871,1.025667,0.674686,0.266378
1.100000,0.532199,1.061735,0.713410,0.334133
1.110000,0.543378,1.017987,0.719015,0.264958
1.120000,0.536152,1.049164,0.754094,0.323430
1.130000,0.546489,1.015415,0.759794,0.266658
1.140000,0.542843,1.041206,0.790049,0.315776
1.150000,0.549622,1.013581,0.796561,0.269854
1.160000,0.545263,1.033234,0.821693,0.307465
1.170000,0.550174,1.012028,0.829849,0.272357
1.180000,0.547532,1.026863,0.851883,0.303148
1.190000,0.550868,1.009641,0.859568,0.275832
1.200000,0.548760,1.019438,0.877965,0.298017
1.210000,0.551277,1.007850,0.886242,0.277257
1.220000,0.548724,1.013636,0.903111,0.292317
1.230000,0.549774,1.005206,0.911014,0.280347
1.240000,0.549458,1.006191,0.924795,0.289131
1.250000,0.549421,1.001563,0.933986,0.281784
1.260000,0.547661,0.999653,0.945357,0.284717
1.270000,0.547364,0.998307,0.953702,0.282754
1.280000,0.544949,0.992496,0.963046,0.282262
1.290000,0.544295,0.993756,0.972617,0.283179
1.300000,0.047252,0.110116,0.112011,0.097904
1.310000,0.008851,0.250210,1.241935,1.064133
1.320000,0.154784,0.687933,1.240663,0.998582
1.330000,0.180761,0.643387,0.762837,0.669286
1.340000,0.271018,0.712999,0.905643,0.709428
1.350000,0.243436,0.631697,0.644995,0.553007
1.360000,0.298952,0.688025,0.825805,0.638177
1.370000,0.265971,0.622095,0.628039,0.531538
1.380000,0.311188,0.671260,0.793867,0.612584
1.390000,0.282965,0.623347,0.634348,0.530821
1.400000,0.319872,0.664661,0.777554,0.600542
1.410000,0.296705,0.626167,0.646715,0.536526
1.420000,0.328430,0.661259,0.765707,0.591694
1.430000,0.308719,0.631877,0.660763,0.542358
1.440000,0.335200,0.655662,0.758555,0.584628
1.450000,0.320469,0.635225,0.675092,0.547147
1.460000,0.341626,0.652807,0.752476,0.577644
1.470000,0.331286,0.639139,0.687759,0.552098
1.480000,0.348296,0.650100,0.747062,0.570894
1.490000,0.340956,0.642275,0.700643,0.554048
1.500000,0.353879,0.645398,0.741868,0.564730
1.510000,0.349446,0.644096,0.712316,0.556334
1.520000,0.359916,0.643111,0.738452,0.558932
1.530000,0.359031,0.644663,0.720209,0.555222
1.540000,0.365917,0.640441,0.734213,0.551332
1.550000,0.365907,0.645241,0.728746,0.555048
1.560000,0.370386,0.637184,0.731912,0.544169
1.570000,0.373210,0.644494,0.733686,0.552924
1.580000,0.374801,0.633002,0.728003,0.538464
1.590000,0.380238,0.643627,0.739071,0.550085
1.600000,0.031883,0.085368,0.038852,0.179782
1.610000,0.603662,0.735275,-0.066178,1.194685
1.620000,1.346452,1.555120,-0.031244,1.029274
1.630000,0.848306,1.272428,-0.066584,0.649698
1.640000,0.647084,1.162058,-0.010651,0.706724
1.650000,0.600570,1.094911,-0.045022,0.515227
1.660000,0.553186,1.087676,-0.013371,0.616574
1.670000,0.557164,1.063536,-0.038697,0.480607
1.680000,0.529220,1.067127,-0.018910,0.575218
1.690000,0.546745,1.056343,-0.033586,0.471210
1.700000,0.526102,1.060377,-0.022703,0.552573
1.710000,0.542748,1.054201,-0.030376,0.470022
1.720000,0.527893,1.056150,-0.027491,0.535794
1.730000,0.545631,1.051633,-0.027854,0.471434
1.740000,0.528464,1.048081,-0.031620,0.522864
1.750000,0.545035,1.047581,-0.024453,0.473602
1.760000,0.531498,1.041653,-0.034956,0.511167
1.770000,0.546211,1.042064,-0.022710,0.476111
1.780000,0.533264,1.033203,-0.037392,0.501067
1.790000,0.546692,1.034682,-0.020893,0.477436
1.800000,0.535338,1.023086,-0.038044,0.492687
1.810000,0.547209,1.025425,-0.019164,0.478691
1.820000,0.536468,1.012518,-0.039497,0.484735
1.830000,0.546746,1.014136,-0.019480,0.478903
1.840000,0.537550,1.001324,-0.040337,0.477457
1.850000,0.547842,1.002794,-0.018536,0.479071
1.860000,0.538470,0.989576,-0.041058,0.470576
1.870000,0.545149,0.992840,-0.019231,0.479439
1.880000,0.539084,0.979338,-0.040322,0.465084
1.890000,0.545465,0.982755,-0.017888,0.476721
1.900000,0.043588,0.114276,0.063423,0.050723
1.910000,0.375570,0.177804,1.390357,0.804295
1.920000,1.554109,0.395392,1.407463,0.950435
1.930000,1.119886,0.372838,1.143519,0.669506
1.940000,0.822480,0.503630,1.200324,0.664780
1.950000,0.810852,0.444617,1.072748,0.530523
1.960000,0.703436,0.540568,1.160188,0.582575
1.970000,0.749341,0.486043,1.070295,0.502794
1.980000,0.680332,0.566221,1.153354,0.558453
1.990000,0.732729,0.522237,1.082270,0.502115
2.000000,0.680521,0.590194,1.155337,0.551389
2.010000,0.728589,0.551999,1.097603,0.511135
2.020000,0.686917,0.609891,1.158050,0.550364
2.030000,0.729301,0.580647,1.111624,0.522626
2.040000,0.696261,0.628804,1.161978,0.550559
2.050000,0.731685,0.608726,1.125127,0.532973
2.060000,0.705000,0.646759,1.164299,0.553033
2.070000,0.733427,0.633060,1.135755,0.541561
2.080000,0.713664,0.663824,1.165274,0.554378
2.090000,0.737389,0.656626,1.143889,0.551099
2.100000,0.722158,0.681906,1.166072,0.554941
2.110000,0.739713,0.678658,1.150928,0.558243
2.120000,0.728737,0.696532,1.166364,0.558268
2.130000,0.741031,0.697650,1.155351,0.563826
2.140000,0.734660,0.710243,1.163853,0.558458
2.150000,0.743260,0.716205,1.157972,0.566999
2.160000,0.740964,0.724977,1.161455,0.558685
2.170000,0.744576,0.732923,1.161063,0.571625
2.180000,0.744716,0.738627,1.160191,0.560085
2.190000,0.744535,0.749670,1.162215,0.573980
2.200000,0.055656,0.075206,0.077102,0.009039
2.210000,-0.028011,-0.011753,-0.065407,-0.055907
2.220000,0.053736,0.052471,0.047229,-0.014794
2.230000,-0.034656,-0.017580,-0.068891,-0.064548
2.240000,0.037966,0.036014,0.027530,-0.029231
2.250000,-0.039987,-0.021743,-0.069336,-0.068209
2.260000,0.025912,0.023590,0.013401,-0.039542
2.270000,-0.041664,-0.022251,-0.066597,-0.069501
2.280000,0.017021,0.014651,0.001683,-0.046455
2.290000,-0.041323,-0.021951,-0.062734,-0.070196
2.300000,0.010619,0.007466,-0.007621,-0.052652
2.310000,-0.040180,-0.020215,-0.058350,-0.069136
2.320000,0.004749,0.000879,-0.016103,-0.057029
2.330000,-0.038629,-0.005467,-0.054461,-0.068808
2.340000,6.194119E-5,-0.001934,-0.022867,-0.060430
2.350000,-0.037242,-0.018936,-0.051545,-0.067854
2.360000,-0.004151,-0.005313,-0.028415,-0.063449
2.370000,-0.034787,-0.017330,-0.048845,-0.067866
2.380000,-0.008669,-0.008669,-0.033119,-0.065294
2.390000,-0.033310,-0.015474,-0.045425,-0.067114
2.400000,-0.011386,-0.011909,-0.036894,-0.067191
2.410000,-0.031326,-0.014661,-0.042871,-0.066939
2.420000,-0.014223,-0.013898,-0.040165,-0.068564
2.430000,-0.028960,-0.013158,-0.041105,-0.065728
2.440000,-0.016762,-0.015263,-0.043007,-0.069321
2.450000,-0.027491,-0.011020,-0.038241,-0.064774
2.460000,-0.019695,-0.017765,-0.044963,-0.069535
2.470000,-0.025401,-0.010331,-0.037405,-0.065216
2.480000,-0.021028,-0.018056,-0.047220,-0.070934
2.490000,-0.024140,-0.009489,-0.036027,-0.065226
2.500000,-0.021915,-0.018772,-0.047507,-0.071190
2.510000,-0.022986,-0.009496,-0.034894,-0.065343
2.520000,-0.023901,-0.019334,-0.048771,-0.071046
2.530000,-0.022394,-0.009646,-0.034433,-0.064906
2.540000,-0.025070,-0.019459,-0.049120,-0.071688
2.550000,-0.021329,-0.009582,-0.034490,-0.065600
2.560000,-0.026337,-0.020372,-0.049911,-0.071934
2.570000,-0.020500,-0.009742,-0.035076,-0.066038
2.580000,-0.027076,-0.020775,-0.050528,-0.071800
2.590000,-0.020452,-0.009755,-0.034011,-0.065603
2.600000,-0.027721,-0.020092,-0.049259,-0.071223
2.610000,-0.019890,-0.010120,-0.034009,-0.066767
2.620000,-0.027598,-0.020006,-0.049772,-0.070152
2.630000,-0.018805,-0.010565,-0.034864,-0.066238
2.640000,-0.028530,-0.019549,-0.049224,-0.070275
2.650000,-0.018621,-0.010127,-0.035443,-0.066778
2.660000,-0.028656,-0.019261,-0.049524,-0.070362
2.670000,-0.019155,-0.011055,-0.035581,-0.066744
2.680000,-0.028750,-0.018679,-0.048696,-0.069745
2.690000,-0.019416,-0.011630,-0.037015,-0.067629
2.700000,-0.029082,-0.018112,-0.047944,-0.070139
2.710000,-0.019472,-0.013094,-0.036861,-0.068224
2.720000,-0.028682,-0.018585,-0.047383,-0.069278
2.730000,-0.018966,-0.012126,-0.037447,-0.068104
2.740000,-0.028470,-0.017868,-0.046778,-0.069356
2.750000,-0.019208,-0.012816,-0.039578,-0.068366
2.760000,-0.027900,-0.016602,-0.045732,-0.069098
2.770000,-0.019763,-0.012769,-0.038151,-0.068016
2.780000,-0.027360,-0.017200,-0.045401,-0.067567
2.790000,-0.020590,-0.013501,-0.039728,-0.068478
2.800000,-0.027493,-0.015602,-0.045150,-0.068052
2.810000,-0.020217,-0.013135,-0.040319,-0.068670
2.820000,-0.027166,-0.015583,-0.043659,-0.067564
2.830000,-0.020857,-0.014399,-0.041084,-0.069414
2.840000,-0.026857,-0.015344,-0.042935,-0.068111
2.850000,-0.020874,-0.015243,-0.041163,-0.069243
2.860000,-0.026795,-0.015784,-0.042519,-0.068251
2.870000,-0.021581,-0.015788,-0.042477,-0.070037
2.880000,-0.025825,-0.015281,-0.042839,-0.068452
2.890000,-0.022475,-0.015646,-0.042229,-0.070470
2.900000,-0.026212,-0.013877,-0.040908,-0.066860
2.910000,-0.022471,-0.016290,-0.043048,-0.070052
2.920000,-0.025876,-0.014815,-0.042586,-0.068444
2.930000,-0.023105,-0.015472,-0.044011,-0.070168
2.940000,-0.025890,-0.014614,-0.042018,-0.068339
2.950000,-0.023729,-0.016570,-0.043621,-0.069960
2.960000,-0.024707,-0.013942,-0.040835,-0.067313
2.970000,-0.023282,-0.016861,-0.044674,-0.070557
2.980000,-0.025380,-0.014292,-0.039906,-0.066797
2.990000,-0.023623,-0.016854,-0.044276,-0.070392
3.000000,-0.023844,-0.013997,-0.041169,-0.067562
3.010000,-0.024389,-0.017110,-0.044978,-0.070613
3.020000,-0.024367,-0.013777,-0.040856,-0.067984
3.030000,-0.024244,-0.016993,-0.045549,-0.070533
3.040000,-0.024481,-0.013587,-0.040364,-0.067461
3.050000,-0.024461,-0.017150,-0.045060,-0.070678
3.060000,-0.023973,-0.014066,-0.041112,-0.068558
3.070000,-0.024315,-0.016416,-0.044088,-0.070305
3.080000,-0.022883,-0.014114,-0.040462,-0.067081
3.090000,-0.024373,-0.016971,-0.044653,-0.070381
3.100000,-0.024038,-0.013937,-0.039978,-0.067336
3.110000,-0.024573,-0.017116,-0.045060,-0.070440
3.120000,-0.023852,-0.013521,-0.039944,-0.067908
3.130000,-0.025046,-0.017163,-0.045368,-0.069919
3.140000,-0.022827,-0.014405,-0.041210,-0.068379
3.150000,-0.025342,-0.016672,-0.044534,-0.070702
3.160000,-0.023178,-0.014244,-0.041356,-0.068007
3.170000,-0.025329,-0.016500,-0.044996,-0.070105
3.180000,-0.023496,-0.014406,-0.040967,-0.068851
3.190000,-0.025045,-0.016648,-0.044109,-0.069351
3.200000,-0.023145,-0.014590,-0.040859,-0.068916
3.210000,-0.025954,-0.016475,-0.043884,-0.069592
3.220000,-0.023262,-0.014149,-0.041679,-0.068709
3.230000,-0.025235,-0.015944,-0.044358,-0.070070
3.240000,-0.023299,-0.014930,-0.041880,-0.068903
3.250000,-0.024893,-0.016458,-0.044166,-0.068982
3.260000,-0.023304,-0.013882,-0.041157,-0.068656
3.270000,-0.025185,-0.015553,-0.043878,-0.069498
3.280000,-0.023054,-0.014390,-0.041429,-0.069115
3.290000,-0.025395,-0.016607,-0.043923,-0.069692
3.300000,-0.023486,-0.014987,-0.041406,-0.068950
3.310000,-0.025306,-0.015766,-0.044227,-0.069529
3.320000,-0.023876,-0.014828,-0.041462,-0.068799
3.330000,-0.025257,-0.016201,-0.043854,-0.069654
3.340000,-0.023624,-0.014758,-0.042414,-0.069603
3.350000,-0.025772,-0.016251,-0.043606,-0.069243
3.360000,-0.024693,-0.015330,-0.042645,-0.069362
3.370000,-0.025729,-0.015133,-0.043695,-0.069153
3.380000,-0.023831,-0.014807,-0.041973,-0.068838
3.390000,-0.024665,-0.015591,-0.042761,-0.069307
3.400000,-0.023869,-0.015317,-0.041597,-0.069010
3.410000,-0.024325,-0.015438,-0.043080,-0.068849
3.420000,-0.023869,-0.015454,-0.042841,-0.069114
3.430000,-0.024925,-0.015919,-0.043185,-0.069058
3.440000,-0.023951,-0.015036,-0.042453,-0.068932
3.450000,-0.025149,-0.015675,-0.042914,-0.069216
3.460000,-0.024065,-0.015561,-0.042700,-0.068798
3.470000,-0.025040,-0.015510,-0.043595,-0.069328
3.480000,-0.024773,-0.015406,-0.043319,-0.069612
3.490000,-0.024715,-0.015643,-0.042741,-0.068609
3.500000,-0.024153,-0.015596,-0.043167,-0.070241
3.510000,-0.024954,-0.015473,-0.043175,-0.068668
3.520000,-0.024251,-0.015144,-0.042788,-0.069274
3.530000,-0.024862,-0.015564,-0.042294,-0.069221
3.540000,-0.024338,-0.015975,-0.043265,-0.069391
3.550000,-0.024477,-0.015133,-0.043084,-0.069420
3.560000,-0.024680,-0.015748,-0.043175,-0.070124
3.570000,-0.024781,-0.015336,-0.042857,-0.068776
3.580000,-0.024113,-0.015871,-0.043981,-0.069173
3.590000,-0.024066,-0.015833,-0.043359,-0.069315
3.600000,-0.024442,-0.016038,-0.044142,-0.070512
3.610000,-0.024079,-0.015382,-0.043521,-0.069652
3.620000,-0.024731,-0.016131,-0.043696,-0.069001
3.630000,-0.024734,-0.015908,-0.042704,-0.069166
3.640000,-0.024457,-0.016271,-0.043205,-0.069432
3.650000,-0.024368,-0.014879,-0.042232,-0.068788
3.660000,-0.024478,-0.015660,-0.043919,-0.069762
3.670000,-0.024349,-0.014819,-0.042216,-0.069410
3.680000,-0.024797,-0.015407,-0.042715,-0.069513
3.690000,-0.024372,-0.015952,-0.042373,-0.069327
3.700000,-0.024171,-0.016225,-0.042877,-0.069585
3.710000,-0.024015,-0.015231,-0.042232,-0.069265
3.720000,-0.024183,-0.016249,-0.043301,-0.069637
3.730000,-0.024307,-0.015216,-0.042167,-0.068618
3.740000,-0.024532,-0.016255,-0.042747,-0.069597
3.750000,-0.024302,-0.015219,-0.042658,-0.069567
3.760000,-0.024838,-0.014735,-0.042919,-0.068457
3.770000,-0.024036,-0.015347,-0.042508,-0.069054
3.780000,-0.024463,-0.015230,-0.042747,-0.068914
3.790000,-0.024670,-0.014910,-0.041755,-0.068348
3.800000,-0.024510,-0.015916,-0.043404,-0.069834
3.810000,-0.023722,-0.014917,-0.042394,-0.068453
3.820000,-0.024133,-0.014694,-0.042531,-0.068523
3.830000,-0.024661,-0.015389,-0.041958,-0.069008
3.840000,-0.024215,-0.015490,-0.042307,-0.068641
3.850000,-0.023679,-0.015292,-0.043064,-0.069203
3.860000,-0.024474,-0.014970,-0.042847,-0.069076
3.870000,-0.024362,-0.014843,-0.041982,-0.068819
3.880000,-0.024474,-0.016271,-0.043493,-0.068507
3.890000,-0.024362,-0.015518,-0.042934,-0.069017
3.900000,-0.024775,-0.014764,-0.042648,-0.068638
3.910000,-0.023193,-0.015635,-0.042772,-0.069201
3.920000,-0.024586,-0.014968,-0.043094,-0.069083
3.930000,-0.024277,-0.014846,-0.042080,-0.069109
3.940000,-0.023930,-0.015361,-0.042487,-0.068561
3.950000,-0.024854,-0.015409,-0.042015,-0.068660
3.960000,-0.024333,-0.015770,-0.042842,-0.069260
3.970000,-0.024495,-0.015656,-0.043219,-0.068953
3.980000,-0.024651,-0.015552,-0.042386,-0.069300
3.990000,-0.024518,-0.015546,-0.042409,-0.068920
4.000000,-0.024629,-0.015648,-0.043099,-0.069025
4.010000,-0.023935,-0.014859,-0.043296,-0.069165
4.020000,-0.024534,-0.015040,-0.042921,-0.069112
4.030000,-0.023722,-0.014793,-0.042545,-0.068785
4.040000,-0.024413,-0.015095,-0.042975,-0.068236
4.050000,-0.023834,-0.015049,-0.043106,-0.069252
4.060000,-0.024308,-0.015170,-0.042481,-0.069040
4.070000,-0.024837,-0.016193,-0.043237,-0.069447
4.080000,-0.024031,-0.015376,-0.042974,-0.068871
4.090000,-0.024171,-0.015703,-0.042499,-0.068686
4.100000,-0.024316,-0.015508,-0.042714,-0.069541
4.110000,-0.024525,-0.015586,-0.043032,-0.069913
4.120000,-0.023702,-0.015611,-0.043151,-0.069368
